X76439	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus pseudofirmus
KP954690	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus lindianensis
JQ044788	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus ligniniphilus
AB047684	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus okuhidensis
AJ302709	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus halodurans
JN187498	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Alkalihalobacillus; s__Alkalihalobacillus berkeleyi
G000334155	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_AN; s__Bacillus_AN ligniniphilus
G000513095	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_L; s__Bacillus_L wakoensis
G000513115	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_L; s__Bacillus_L hemicellulosilyticus
G000513135	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_L; s__Bacillus_L akibai
G001274915	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__Bacillus_M; s__Bacillus_M halodurans
G001310555	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__JCM-19058; s__JCM-19058 sp001310555
G007293315	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_D; g__VLXZ01; s__VLXZ01 sp007293315
G000093085	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium selenitireducens
CP001791	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium selenitireducens
G001721685	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium beveridgei
FJ825145	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium beveridgei
G900111285	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium halotolerans
EU581836	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium halotolerans
HG934298	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium haloalkalitolerans
FR714930	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salisediminibacterium; s__Salisediminibacterium locisalis
G000177235	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Bacillus_AR; s__Bacillus_AR cellulosilyticus
G002019695	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Bacillus_AR; s__Bacillus_AR clarkii
G900107275	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Bacillus_AR; s__Bacillus_AR caseinilyticus
G003710255	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Bacillus_AS; s__Bacillus_AS sp003710255
AM492159	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus chagannorensis
G008014775	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus halolimnae
KX618877	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus halolimnae
G012034335	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus luteus
HE996968	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus luteus
GU583651	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus daliensis
AJ493660	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus saliphilus
KM066107	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Alkalicoccus; s__Alkalicoccus urumqiensis
G002019735	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus agaradhaerens
X76445	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus agaradhaerens
G900111295	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus aurantiacus
LN827662	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus aurantiacus
EU925618	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus neizhouensis
KY971954	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__Salipaludibacillus; s__Salipaludibacillus halalkaliphilus
G002335745	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Salisediminibacteriaceae; g__FJAT-44876; s__FJAT-44876 sp002335745
AM492160	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salsuginibacillus; s__Salsuginibacillus kocurii
G003014715	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salsuginibacillus; s__Salsuginibacillus halophilus
EU581835	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salsuginibacillus; s__Salsuginibacillus halophilus
AY817493	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus halotolerans
G900106595	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus luteus
FJ214659	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus luteus
AB681751	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus halophilus
LN879357	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus salis
JQ413413	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Marinococcus; s__Marinococcus tarijensis
G000698105	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__JCM-19038; s__JCM-19038 sp000698145
G000698145	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__JCM-19038; s__JCM-19038 sp000698145
G000698125	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__JCM-19038; s__JCM-19038 sp000698125
G000698185	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__JCM-19038; s__JCM-19038 sp000698185
G001310615	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__C254; s__C254 sp002797315
G003610495	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Sinobaca; s__Sinobaca qinghaiensis
DQ168584	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Sinobaca; s__Sinobaca qinghaiensis
G006740705	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salicibibacter; s__Salicibibacter halophilus
CP035485	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salicibibacter; s__Salicibibacter halophilus
MG981914	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salicibibacter; s__Salicibibacter kimchii
G900099605	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus persepolensis
FM244839	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus persepolensis
G900099745	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus bidgolensis
HQ433453	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus bidgolensis
HG799487	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus alkaliphilus
HQ433452	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus; s__Alteribacillus iranensis
AB449109	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Natribacillus; s__Natribacillus halophilus
G900113025	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Alteribacillus_A; s__Alteribacillus_A iranensis
AB571874	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium qingdaonense
G900115625	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium halotolerans
LN812017	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium halotolerans
LT161881	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium nitratireducens
AM982516	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium halochares
KX818201	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium lacus
DQ504377	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium aidingensis
AB571873	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Marinococcaceae; g__Salibacterium; s__Salibacterium salarium
G000621445	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Bacillaceae_F; g__Bacillus_AO; s__Bacillus_AO bogoriensis
G004116265	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus sp004116265
DQ675454	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus alkalilacustris
EU143680	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus alkalidiazotrophicus
AJ865469	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus arseniciselenatis
KJ852652	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus isosaccharinicus
LN610499	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_H; f__Anaerobacillaceae; g__Anaerobacillus; s__Anaerobacillus alkaliphilus
G000006785	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pyogenes
G000167435	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pyogenes
AB002521	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pyogenes
G000007265	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae
AB023574	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus agalactiae
G000007465	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus mutans
AY188348	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus mutans
G000009545	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus uberis
AB023573	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus uberis
G000014205	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sanguinis_H
G000017005	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gordonii
AF003931	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gordonii
G000026745	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis
AF009477	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus suis
G000027165	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus mitis_AR
G000164675	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parasanguinis
G000187465	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus infantis
G000187975	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus criceti
AEUV02000002	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus criceti
G000187995	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus macacae
AY188351	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus macacae
G000188015	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ictaluri
AEUX02000007	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ictaluri
G000188035	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pseudoporcinus
AEUY02000005	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pseudoporcinus
G000188055	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus urinalis
AJ131965	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus urinalis
G000213825	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parauberis
AEUT02000001	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus parauberis
G000686605	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sobrinus
AY188349	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus sobrinus
G000253395	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
G001514435	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus thermophilus
G000270145	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus
X94337	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus
KP001330	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus
DQ232528	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus
Z94012	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus gallolyticus
G000286075	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ratti
AJTZ01000001	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ratti
G000317855	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus dysgalactiae
AB002485	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus dysgalactiae
DQ232540	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus dysgalactiae
G000344275	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus oralis_E
G000372425	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ferus
AY058218	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus ferus
G000376985	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus henryi
AQYA01000005	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus henryi
G000377005	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus minor
AQYB01000004	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus minor
G000379985	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus caballi
EF364098	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus caballi
G000380005	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus didelphis
DQ303185	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus didelphis
AJ409287	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus entericus
G000380045	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus marimammalium
AJ634751	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus marimammalium
